Tools,Port 10: NDI 080051  s/n:3A997400 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257520,1,OK,0.8163685,-0.3918054,-0.4243006,0.0000000,54.007,45.765,-98.902,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257528,1,OK,0.8180272,-0.3900039,-0.4227629,0.0000000,54.045,46.780,-101.461,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257536,1,OK,0.8199785,-0.3881125,-0.4207184,0.0000000,54.040,47.671,-103.878,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257544,1,OK,0.8222993,-0.3855979,-0.4184951,0.0000000,54.016,48.372,-106.253,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257552,1,OK,0.8243516,-0.3833891,-0.4164820,0.0000000,54.013,48.759,-108.496,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257560,1,OK,0.8258897,-0.3818465,-0.4148488,0.0000000,54.042,48.984,-110.815,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257568,1,OK,0.8274039,-0.3807818,-0.4128050,0.0000000,54.036,48.835,-113.211,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257576,1,OK,0.8293268,-0.3792553,-0.4103444,0.0000000,53.991,48.619,-115.496,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257584,1,OK,0.8306357,-0.3783969,-0.4084852,0.0000000,53.938,48.214,-117.806,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257592,1,OK,0.8315064,-0.3770089,-0.4079968,0.0000000,53.922,47.515,-120.136,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257600,1,OK,0.8327795,-0.3754895,-0.4067998,0.0000000,53.900,46.682,-122.222,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257608,1,OK,0.8340057,-0.3745427,-0.4051571,0.0000000,53.864,45.878,-124.097,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257616,1,OK,0.8349238,-0.3745096,-0.4032924,0.0000000,53.843,44.894,-125.839,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257624,1,OK,0.8361643,-0.3740723,-0.4011223,0.0000000,53.762,43.782,-127.270,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257632,1,OK,0.8373602,-0.3737912,-0.3988836,0.0000000,53.704,42.548,-128.779,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257640,1,OK,0.8387839,-0.3721248,-0.3974478,0.0000000,53.632,41.435,-130.178,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257648,1,OK,0.8390390,-0.3712762,-0.3977028,0.0000000,53.651,40.058,-131.885,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257656,1,OK,0.8395864,-0.3705435,-0.3972307,0.0000000,53.574,38.619,-133.492,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257664,1,OK,0.8404357,-0.3697579,-0.3961652,0.0000000,53.506,36.990,-135.095,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257672,1,OK,0.8412965,-0.3681500,-0.3958355,0.0000000,53.483,35.220,-136.764,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257680,1,OK,0.8424601,-0.3659907,-0.3953628,0.0000000,53.402,33.372,-138.609,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257688,1,OK,0.8439371,-0.3635199,-0.3944913,0.0000000,53.363,31.281,-140.563,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257696,1,OK,0.8454199,-0.3618884,-0.3928130,0.0000000,53.325,29.015,-142.451,0.0000000,0
